base,decision,label_id,area_px,label_path,note
2475_p36-39-2_13_1,accepted,1,2869,G:\Research\imageAnalysis\processed_segmentations\segs\2475_p36-39-2_13_1_Simple Segmentation_labels.png,
0638_c23-2-4_02_1,accepted,1,2867,G:\Research\imageAnalysis\processed_segmentations\segs\0638_c23-2-4_02_1_Simple Segmentation_labels.png,
0699_c7-19-4_22_1,accepted,1,2866,G:\Research\imageAnalysis\processed_segmentations\segs\0699_c7-19-4_22_1_Simple Segmentation_labels.png,
0613_p3-35-4_02_1,accepted,1,2858,G:\Research\imageAnalysis\processed_segmentations\segs\0613_p3-35-4_02_1_Simple Segmentation_labels.png,
1313_p24-26-2_06_2,accepted,1,2856,G:\Research\imageAnalysis\processed_segmentations\segs\1313_p24-26-2_06_2_Simple Segmentation_labels.png,
1760_c36-74-1_05_2,accepted,1,2853,G:\Research\imageAnalysis\processed_segmentations\segs\1760_c36-74-1_05_2_Simple Segmentation_labels.png,
0659_c7-17-3_09_2,accepted,1,2852,G:\Research\imageAnalysis\processed_segmentations\segs\0659_c7-17-3_09_2_Simple Segmentation_labels.png,
1110_p36-42-5_08_2,accepted,1,2851,G:\Research\imageAnalysis\processed_segmentations\segs\1110_p36-42-5_08_2_Simple Segmentation_labels.png,
2289_p24-25-3_11_2,accepted,1,2849,G:\Research\imageAnalysis\processed_segmentations\segs\2289_p24-25-3_11_2_Simple Segmentation_labels.png,
0444_c23-1-1_29_4,accepted,1,2848,G:\Research\imageAnalysis\processed_segmentations\segs\0444_c23-1-1_29_4_Simple Segmentation_labels.png,
1886_c36-72-1_24_2,accepted,2,2846,G:\Research\imageAnalysis\processed_segmentations\segs\1886_c36-72-1_24_2_Simple Segmentation_labels.png,
0094_c7-18-3_38_1,accepted,1,2845,G:\Research\imageAnalysis\processed_segmentations\segs\0094_c7-18-3_38_1_Simple Segmentation_labels.png,
1615_c7-17-3_15_2,accepted,1,2844,G:\Research\imageAnalysis\processed_segmentations\segs\1615_c7-17-3_15_2_Simple Segmentation_labels.png,
1393_c23-1-1_32_2,accepted,1,2842,G:\Research\imageAnalysis\processed_segmentations\segs\1393_c23-1-1_32_2_Simple Segmentation_labels.png,
1114_p3-35-1_09_2,accepted,1,2841,G:\Research\imageAnalysis\processed_segmentations\segs\1114_p3-35-1_09_2_Simple Segmentation_labels.png,
1666_c23-1-2_10_1,accepted,1,2840,G:\Research\imageAnalysis\processed_segmentations\segs\1666_c23-1-2_10_1_Simple Segmentation_labels.png,
0369_c7-18-5_32_2,accepted,1,2834,G:\Research\imageAnalysis\processed_segmentations\segs\0369_c7-18-5_32_2_Simple Segmentation_labels.png,
2015_p3-35-3_09_1,accepted,1,2830,G:\Research\imageAnalysis\processed_segmentations\segs\2015_p3-35-3_09_1_Simple Segmentation_labels.png,
0808_c7-19-1_28_1,accepted,1,2828,G:\Research\imageAnalysis\processed_segmentations\segs\0808_c7-19-1_28_1_Simple Segmentation_labels.png,
1774_p3-36-3_61_1,accepted,1,2828,G:\Research\imageAnalysis\processed_segmentations\segs\1774_p3-36-3_61_1_Simple Segmentation_labels.png,
0048_p36-42-1_15_1,accepted,1,2827,G:\Research\imageAnalysis\processed_segmentations\segs\0048_p36-42-1_15_1_Simple Segmentation_labels.png,
0237_p3-36-1_28_1,accepted,1,2826,G:\Research\imageAnalysis\processed_segmentations\segs\0237_p3-36-1_28_1_Simple Segmentation_labels.png,
1822_c7-17-3_25_1,accepted,1,2825,G:\Research\imageAnalysis\processed_segmentations\segs\1822_c7-17-3_25_1_Simple Segmentation_labels.png,
2318_c7-18-2_28_1,accepted,1,2825,G:\Research\imageAnalysis\processed_segmentations\segs\2318_c7-18-2_28_1_Simple Segmentation_labels.png,
0164_c36-72-1_14_1,accepted,1,2823,G:\Research\imageAnalysis\processed_segmentations\segs\0164_c36-72-1_14_1_Simple Segmentation_labels.png,
0464_c7-18-1_19_1,accepted,1,2820,G:\Research\imageAnalysis\processed_segmentations\segs\0464_c7-18-1_19_1_Simple Segmentation_labels.png,
1342_c36-72-3_30_1,accepted,1,2820,G:\Research\imageAnalysis\processed_segmentations\segs\1342_c36-72-3_30_1_Simple Segmentation_labels.png,
1919_c7-17-3_26_1,accepted,1,2818,G:\Research\imageAnalysis\processed_segmentations\segs\1919_c7-17-3_26_1_Simple Segmentation_labels.png,
2526_c23-1-1_18_1,accepted,1,2816,G:\Research\imageAnalysis\processed_segmentations\segs\2526_c23-1-1_18_1_Simple Segmentation_labels.png,
0249_p3-37-2_35_2,accepted,1,2813,G:\Research\imageAnalysis\processed_segmentations\segs\0249_p3-37-2_35_2_Simple Segmentation_labels.png,
0590_p3-35-4_05_1,accepted,1,2810,G:\Research\imageAnalysis\processed_segmentations\segs\0590_p3-35-4_05_1_Simple Segmentation_labels.png,
1813_p3-37-3_31_2,accepted,1,2808,G:\Research\imageAnalysis\processed_segmentations\segs\1813_p3-37-3_31_2_Simple Segmentation_labels.png,
0254_p3-37-3_18_1,accepted,1,2803,G:\Research\imageAnalysis\processed_segmentations\segs\0254_p3-37-3_18_1_Simple Segmentation_labels.png,
2172_c7-19-4_03_3,accepted,2,2798,G:\Research\imageAnalysis\processed_segmentations\segs\2172_c7-19-4_03_3_Simple Segmentation_labels.png,
1400_p36-39-3_28_1,accepted,1,2797,G:\Research\imageAnalysis\processed_segmentations\segs\1400_p36-39-3_28_1_Simple Segmentation_labels.png,
1721_p3-37-3_30_2,accepted,1,2796,G:\Research\imageAnalysis\processed_segmentations\segs\1721_p3-37-3_30_2_Simple Segmentation_labels.png,
2199_c36-74-3_43_2,accepted,1,2796,G:\Research\imageAnalysis\processed_segmentations\segs\2199_c36-74-3_43_2_Simple Segmentation_labels.png,
0928_p36-42-3_12_1,accepted,1,2793,G:\Research\imageAnalysis\processed_segmentations\segs\0928_p36-42-3_12_1_Simple Segmentation_labels.png,
1332_p3-35-3_10_2,accepted,1,2787,G:\Research\imageAnalysis\processed_segmentations\segs\1332_p3-35-3_10_2_Simple Segmentation_labels.png,
2570_p3-35-3_17_1,accepted,1,2787,G:\Research\imageAnalysis\processed_segmentations\segs\2570_p3-35-3_17_1_Simple Segmentation_labels.png,
0103_c7-17-2_13_1,accepted,1,2786,G:\Research\imageAnalysis\processed_segmentations\segs\0103_c7-17-2_13_1_Simple Segmentation_labels.png,
1594_c23-2-2_04_1,accepted,1,2785,G:\Research\imageAnalysis\processed_segmentations\segs\1594_c23-2-2_04_1_Simple Segmentation_labels.png,
1274_p36-40-3_09_1,accepted,1,2783,G:\Research\imageAnalysis\processed_segmentations\segs\1274_p36-40-3_09_1_Simple Segmentation_labels.png,
0875_c36-73-3_22_2,accepted,1,2782,G:\Research\imageAnalysis\processed_segmentations\segs\0875_c36-73-3_22_2_Simple Segmentation_labels.png,
0245_c36-73-2_03_1,accepted,2,2781,G:\Research\imageAnalysis\processed_segmentations\segs\0245_c36-73-2_03_1_Simple Segmentation_labels.png,
0940_p24-26-3_28_1,accepted,1,2779,G:\Research\imageAnalysis\processed_segmentations\segs\0940_p24-26-3_28_1_Simple Segmentation_labels.png,
0098_c7-17-6_38_1,accepted,1,2774,G:\Research\imageAnalysis\processed_segmentations\segs\0098_c7-17-6_38_1_Simple Segmentation_labels.png,
0317_p36-42-2_06_1,accepted,1,2773,G:\Research\imageAnalysis\processed_segmentations\segs\0317_p36-42-2_06_1_Simple Segmentation_labels.png,
1436_c36-74-1_19_1,accepted,1,2773,G:\Research\imageAnalysis\processed_segmentations\segs\1436_c36-74-1_19_1_Simple Segmentation_labels.png,
0647_p36-39-1_05_1,accepted,1,2770,G:\Research\imageAnalysis\processed_segmentations\segs\0647_p36-39-1_05_1_Simple Segmentation_labels.png,
1595_p36-39-2_01_1,accepted,1,2769,G:\Research\imageAnalysis\processed_segmentations\segs\1595_p36-39-2_01_1_Simple Segmentation_labels.png,
1043_c23-1-4_15_1,accepted,1,2768,G:\Research\imageAnalysis\processed_segmentations\segs\1043_c23-1-4_15_1_Simple Segmentation_labels.png,
0853_c7-17-2_06_1,accepted,1,2767,G:\Research\imageAnalysis\processed_segmentations\segs\0853_c7-17-2_06_1_Simple Segmentation_labels.png,
1318_p3-37-3_34_2,accepted,1,2752,G:\Research\imageAnalysis\processed_segmentations\segs\1318_p3-37-3_34_2_Simple Segmentation_labels.png,
2023_p3-37-2_23_1,accepted,1,2752,G:\Research\imageAnalysis\processed_segmentations\segs\2023_p3-37-2_23_1_Simple Segmentation_labels.png,
1431_p36-39-3_07_1,accepted,1,2751,G:\Research\imageAnalysis\processed_segmentations\segs\1431_p36-39-3_07_1_Simple Segmentation_labels.png,
0002_p36-42-2_17_2,accepted,1,2747,G:\Research\imageAnalysis\processed_segmentations\segs\0002_p36-42-2_17_2_Simple Segmentation_labels.png,
0233_p24-75-6_13_1,accepted,1,2747,G:\Research\imageAnalysis\processed_segmentations\segs\0233_p24-75-6_13_1_Simple Segmentation_labels.png,
0548_c23-2-3_29_1,accepted,1,2741,G:\Research\imageAnalysis\processed_segmentations\segs\0548_c23-2-3_29_1_Simple Segmentation_labels.png,
0380_c7-19-3_11_1,accepted,1,2738,G:\Research\imageAnalysis\processed_segmentations\segs\0380_c7-19-3_11_1_Simple Segmentation_labels.png,
2562_p3-35-1_10_1,accepted,1,2737,G:\Research\imageAnalysis\processed_segmentations\segs\2562_p3-35-1_10_1_Simple Segmentation_labels.png,
0933_p3-37-3_12_1,accepted,1,2735,G:\Research\imageAnalysis\processed_segmentations\segs\0933_p3-37-3_12_1_Simple Segmentation_labels.png,
0277_p24-75-2_17_1,accepted,1,2733,G:\Research\imageAnalysis\processed_segmentations\segs\0277_p24-75-2_17_1_Simple Segmentation_labels.png,
1934_p36-40-2_04_1,accepted,1,2730,G:\Research\imageAnalysis\processed_segmentations\segs\1934_p36-40-2_04_1_Simple Segmentation_labels.png,
1460_p3-36-3_65_1,accepted,1,2727,G:\Research\imageAnalysis\processed_segmentations\segs\1460_p3-36-3_65_1_Simple Segmentation_labels.png,
2249_p36-39-1_24_1,accepted,1,2721,G:\Research\imageAnalysis\processed_segmentations\segs\2249_p36-39-1_24_1_Simple Segmentation_labels.png,
1069_p24-26-4_22_2,accepted,1,2718,G:\Research\imageAnalysis\processed_segmentations\segs\1069_p24-26-4_22_2_Simple Segmentation_labels.png,
2302_p3-35-2_27_1,accepted,1,2713,G:\Research\imageAnalysis\processed_segmentations\segs\2302_p3-35-2_27_1_Simple Segmentation_labels.png,
2410_c7-19-3_27_1,accepted,1,2710,G:\Research\imageAnalysis\processed_segmentations\segs\2410_c7-19-3_27_1_Simple Segmentation_labels.png,
0535_c7-17-3_10_1,accepted,1,2709,G:\Research\imageAnalysis\processed_segmentations\segs\0535_c7-17-3_10_1_Simple Segmentation_labels.png,
2345_c7-18-4_33_1,accepted,1,2703,G:\Research\imageAnalysis\processed_segmentations\segs\2345_c7-18-4_33_1_Simple Segmentation_labels.png,
2621_c7-17-2_35_1,accepted,1,2701,G:\Research\imageAnalysis\processed_segmentations\segs\2621_c7-17-2_35_1_Simple Segmentation_labels.png,
2165_p24-25-2_15_1,accepted,1,2699,G:\Research\imageAnalysis\processed_segmentations\segs\2165_p24-25-2_15_1_Simple Segmentation_labels.png,
2224_p3-36-1_40_1,accepted,1,2693,G:\Research\imageAnalysis\processed_segmentations\segs\2224_p3-36-1_40_1_Simple Segmentation_labels.png,
1553_p24-25-3_12_1,accepted,1,2689,G:\Research\imageAnalysis\processed_segmentations\segs\1553_p24-25-3_12_1_Simple Segmentation_labels.png,
2706_c23-1-3_22_1,accepted,1,2685,G:\Research\imageAnalysis\processed_segmentations\segs\2706_c23-1-3_22_1_Simple Segmentation_labels.png,
1001_p36-42-4_44_1,accepted,1,2680,G:\Research\imageAnalysis\processed_segmentations\segs\1001_p36-42-4_44_1_Simple Segmentation_labels.png,
2253_c7-17-4_04_1,accepted,1,2679,G:\Research\imageAnalysis\processed_segmentations\segs\2253_c7-17-4_04_1_Simple Segmentation_labels.png,
2342_c7-18-2_04_1,accepted,1,2679,G:\Research\imageAnalysis\processed_segmentations\segs\2342_c7-18-2_04_1_Simple Segmentation_labels.png,
1604_p36-42-3_06_1,accepted,1,2677,G:\Research\imageAnalysis\processed_segmentations\segs\1604_p36-42-3_06_1_Simple Segmentation_labels.png,
0083_p3-37-2_59_2,accepted,1,2676,G:\Research\imageAnalysis\processed_segmentations\segs\0083_p3-37-2_59_2_Simple Segmentation_labels.png,
1144_p36-39-2_07_3,accepted,1,2676,G:\Research\imageAnalysis\processed_segmentations\segs\1144_p36-39-2_07_3_Simple Segmentation_labels.png,
2277_p3-36-5_23_1,accepted,1,2671,G:\Research\imageAnalysis\processed_segmentations\segs\2277_p3-36-5_23_1_Simple Segmentation_labels.png,
0834_c7-19-2_03_1,accepted,1,2670,G:\Research\imageAnalysis\processed_segmentations\segs\0834_c7-19-2_03_1_Simple Segmentation_labels.png,
2487_p24-26-4_02_1,accepted,1,2662,G:\Research\imageAnalysis\processed_segmentations\segs\2487_p24-26-4_02_1_Simple Segmentation_labels.png,
0305_p36-42-2_28_1,accepted,1,2659,G:\Research\imageAnalysis\processed_segmentations\segs\0305_p36-42-2_28_1_Simple Segmentation_labels.png,
1261_p3-37-2_60_2,accepted,1,2658,G:\Research\imageAnalysis\processed_segmentations\segs\1261_p3-37-2_60_2_Simple Segmentation_labels.png,
1727_p3-35-6_17_1,accepted,1,2658,G:\Research\imageAnalysis\processed_segmentations\segs\1727_p3-35-6_17_1_Simple Segmentation_labels.png,
0008_c7-17-3_33_2,accepted,1,2657,G:\Research\imageAnalysis\processed_segmentations\segs\0008_c7-17-3_33_2_Simple Segmentation_labels.png,
0052_p24-26-3_16_1,accepted,1,2657,G:\Research\imageAnalysis\processed_segmentations\segs\0052_p24-26-3_16_1_Simple Segmentation_labels.png,
2150_c7-18-1_33_1,accepted,1,2657,G:\Research\imageAnalysis\processed_segmentations\segs\2150_c7-18-1_33_1_Simple Segmentation_labels.png,
1905_c23-1-6_15_1,accepted,1,2654,G:\Research\imageAnalysis\processed_segmentations\segs\1905_c23-1-6_15_1_Simple Segmentation_labels.png,
1293_c36-73-6_01_1,accepted,1,2653,G:\Research\imageAnalysis\processed_segmentations\segs\1293_c36-73-6_01_1_Simple Segmentation_labels.png,
0085_c7-19-5_12_2,accepted,1,2652,G:\Research\imageAnalysis\processed_segmentations\segs\0085_c7-19-5_12_2_Simple Segmentation_labels.png,
2602_c7-17-6_37_1,accepted,1,2651,G:\Research\imageAnalysis\processed_segmentations\segs\2602_c7-17-6_37_1_Simple Segmentation_labels.png,
2636_c36-72-1_17_1,accepted,1,2651,G:\Research\imageAnalysis\processed_segmentations\segs\2636_c36-72-1_17_1_Simple Segmentation_labels.png,
2222_c23-1-2_14_1,accepted,1,2646,G:\Research\imageAnalysis\processed_segmentations\segs\2222_c23-1-2_14_1_Simple Segmentation_labels.png,
0411_p36-40-1_06_1,accepted,1,2645,G:\Research\imageAnalysis\processed_segmentations\segs\0411_p36-40-1_06_1_Simple Segmentation_labels.png,
1880_p24-75-6_19_1,accepted,1,2644,G:\Research\imageAnalysis\processed_segmentations\segs\1880_p24-75-6_19_1_Simple Segmentation_labels.png,
1790_p24-26-6_02_1,accepted,1,2640,G:\Research\imageAnalysis\processed_segmentations\segs\1790_p24-26-6_02_1_Simple Segmentation_labels.png,
2440_c7-19-5_11_2,accepted,1,2635,G:\Research\imageAnalysis\processed_segmentations\segs\2440_c7-19-5_11_2_Simple Segmentation_labels.png,
2231_p24-26-6_25_1,accepted,1,2634,G:\Research\imageAnalysis\processed_segmentations\segs\2231_p24-26-6_25_1_Simple Segmentation_labels.png,
2126_p3-36-3_53_1,accepted,1,2627,G:\Research\imageAnalysis\processed_segmentations\segs\2126_p3-36-3_53_1_Simple Segmentation_labels.png,
0882_c36-72-3_40_1,accepted,1,2622,G:\Research\imageAnalysis\processed_segmentations\segs\0882_c36-72-3_40_1_Simple Segmentation_labels.png,
2145_p24-75-3_11_1,accepted,1,2619,G:\Research\imageAnalysis\processed_segmentations\segs\2145_p24-75-3_11_1_Simple Segmentation_labels.png,
1012_c7-17-3_21_2,accepted,1,2618,G:\Research\imageAnalysis\processed_segmentations\segs\1012_c7-17-3_21_2_Simple Segmentation_labels.png,
0683_c7-17-1_28_1,accepted,1,2616,G:\Research\imageAnalysis\processed_segmentations\segs\0683_c7-17-1_28_1_Simple Segmentation_labels.png,
2045_p24-25-2_18_1,accepted,1,2616,G:\Research\imageAnalysis\processed_segmentations\segs\2045_p24-25-2_18_1_Simple Segmentation_labels.png,
0509_p36-40-3_32_1,accepted,2,2615,G:\Research\imageAnalysis\processed_segmentations\segs\0509_p36-40-3_32_1_Simple Segmentation_labels.png,
0855_p36-39-2_02_1,accepted,1,2613,G:\Research\imageAnalysis\processed_segmentations\segs\0855_p36-39-2_02_1_Simple Segmentation_labels.png,
0816_c7-19-4_27_1,accepted,1,2612,G:\Research\imageAnalysis\processed_segmentations\segs\0816_c7-19-4_27_1_Simple Segmentation_labels.png,
0115_c23-1-1_39_4,accepted,1,2609,G:\Research\imageAnalysis\processed_segmentations\segs\0115_c23-1-1_39_4_Simple Segmentation_labels.png,
1065_p3-37-2_19_1,accepted,1,2609,G:\Research\imageAnalysis\processed_segmentations\segs\1065_p3-37-2_19_1_Simple Segmentation_labels.png,
2048_c36-74-2_09_1,accepted,1,2609,G:\Research\imageAnalysis\processed_segmentations\segs\2048_c36-74-2_09_1_Simple Segmentation_labels.png,
0013_p24-26-3_19_1,accepted,1,2608,G:\Research\imageAnalysis\processed_segmentations\segs\0013_p24-26-3_19_1_Simple Segmentation_labels.png,
0185_c7-17-6_06_2,accepted,1,2607,G:\Research\imageAnalysis\processed_segmentations\segs\0185_c7-17-6_06_2_Simple Segmentation_labels.png,
1075_p3-37-1_15_1,accepted,1,2606,G:\Research\imageAnalysis\processed_segmentations\segs\1075_p3-37-1_15_1_Simple Segmentation_labels.png,
2077_c23-1-2_04_1,accepted,1,2606,G:\Research\imageAnalysis\processed_segmentations\segs\2077_c23-1-2_04_1_Simple Segmentation_labels.png,
0168_p3-37-1_38_1,accepted,1,2599,G:\Research\imageAnalysis\processed_segmentations\segs\0168_p3-37-1_38_1_Simple Segmentation_labels.png,
0286_p36-40-1_37_1,accepted,1,2597,G:\Research\imageAnalysis\processed_segmentations\segs\0286_p36-40-1_37_1_Simple Segmentation_labels.png,
1160_p24-75-5_10_2,accepted,1,2597,G:\Research\imageAnalysis\processed_segmentations\segs\1160_p24-75-5_10_2_Simple Segmentation_labels.png,
0160_p36-39-3_03_1,accepted,1,2588,G:\Research\imageAnalysis\processed_segmentations\segs\0160_p36-39-3_03_1_Simple Segmentation_labels.png,
1239_c36-73-6_02_1,accepted,1,2587,G:\Research\imageAnalysis\processed_segmentations\segs\1239_c36-73-6_02_1_Simple Segmentation_labels.png,
0919_c7-19-3_22_1,accepted,1,2586,G:\Research\imageAnalysis\processed_segmentations\segs\0919_c7-19-3_22_1_Simple Segmentation_labels.png,
2094_p36-40-1_09_2,accepted,1,2584,G:\Research\imageAnalysis\processed_segmentations\segs\2094_p36-40-1_09_2_Simple Segmentation_labels.png,
1126_p24-25-4_18_1,accepted,1,2580,G:\Research\imageAnalysis\processed_segmentations\segs\1126_p24-25-4_18_1_Simple Segmentation_labels.png,
1540_p3-36-3_64_1,accepted,1,2579,G:\Research\imageAnalysis\processed_segmentations\segs\1540_p3-36-3_64_1_Simple Segmentation_labels.png,
1865_p36-40-4_13_1,accepted,2,2579,G:\Research\imageAnalysis\processed_segmentations\segs\1865_p36-40-4_13_1_Simple Segmentation_labels.png,
0836_p24-26-1_16_3,accepted,1,2578,G:\Research\imageAnalysis\processed_segmentations\segs\0836_p24-26-1_16_3_Simple Segmentation_labels.png,
0271_p24-26-2_08_2,accepted,1,2576,G:\Research\imageAnalysis\processed_segmentations\segs\0271_p24-26-2_08_2_Simple Segmentation_labels.png,
2223_c7-19-5_03_1,accepted,1,2571,G:\Research\imageAnalysis\processed_segmentations\segs\2223_c7-19-5_03_1_Simple Segmentation_labels.png,
2339_p3-35-2_23_2,accepted,1,2570,G:\Research\imageAnalysis\processed_segmentations\segs\2339_p3-35-2_23_2_Simple Segmentation_labels.png,
0397_c36-74-2_05_1,accepted,1,2565,G:\Research\imageAnalysis\processed_segmentations\segs\0397_c36-74-2_05_1_Simple Segmentation_labels.png,
1391_p24-25-1_19_1,accepted,1,2561,G:\Research\imageAnalysis\processed_segmentations\segs\1391_p24-25-1_19_1_Simple Segmentation_labels.png,
1081_p36-40-5_01_1,accepted,1,2560,G:\Research\imageAnalysis\processed_segmentations\segs\1081_p36-40-5_01_1_Simple Segmentation_labels.png,
1830_p24-26-4_03_2,accepted,1,2557,G:\Research\imageAnalysis\processed_segmentations\segs\1830_p24-26-4_03_2_Simple Segmentation_labels.png,
1332_p3-35-3_10_1,accepted,1,2556,G:\Research\imageAnalysis\processed_segmentations\segs\1332_p3-35-3_10_1_Simple Segmentation_labels.png,
1053_p3-35-6_01_1,accepted,1,2553,G:\Research\imageAnalysis\processed_segmentations\segs\1053_p3-35-6_01_1_Simple Segmentation_labels.png,
2537_p24-25-4_15_1,accepted,1,2552,G:\Research\imageAnalysis\processed_segmentations\segs\2537_p24-25-4_15_1_Simple Segmentation_labels.png,
0256_p24-26-6_09_2,accepted,1,2548,G:\Research\imageAnalysis\processed_segmentations\segs\0256_p24-26-6_09_2_Simple Segmentation_labels.png,
1462_p24-75-2_08_1,accepted,2,2548,G:\Research\imageAnalysis\processed_segmentations\segs\1462_p24-75-2_08_1_Simple Segmentation_labels.png,
